seller_id,actual_condition,predicted_condition
7991566726,used,used
1021231521,new,new
5531970494,new,new
1750392679,new,new
2946911743,new,new
1893368840,new,new
2302550203,used,used
7151940672,new,new
7649325649,used,used
5569561144,new,new
7235587259,used,new
6347037544,used,new
2756428599,used,used
6945373285,new,used
5061857165,used,used
8980863521,new,new
2373910598,new,new
2807246674,used,used
8379622915,new,new
9600258858,used,used
5630995218,new,new
8370520717,new,new
9925761852,used,new
4257364764,new,new
8220549814,used,used
8787963051,used,used
9733235117,used,used
9387953742,used,used
4977993925,new,new
7855173867,new,new
5248662274,new,used
5366848239,new,used
2412912160,new,new
3968842802,used,used
2015548469,new,new
3501811356,new,new
3896964518,used,used
9265751103,used,used
5866129455,new,new
8490293478,new,new
1525736352,used,used
9701583467,new,new
6493722550,new,new
8516415845,used,used
8220549814,used,used
8978719397,new,new
3943521069,new,new
7704929703,new,new
2326238934,new,new
9198858470,used,used
4050382058,new,new
6392527373,used,used
6714238734,new,new
2245406413,new,used
2405889441,new,new
6159499463,used,used
3058774823,used,used
6829044638,new,new
3076498308,new,new
3520545960,new,new
1771026622,new,new
8167160502,new,new
6211930948,new,new
2946760875,new,new
9759742076,new,new
9308741719,new,new
4512508269,used,used
2349464892,used,used
3846095764,used,used
8784298663,new,new
6661201378,used,used
8463410162,used,used
2015530419,used,used
5428928502,used,new
7400488280,new,new
4645130151,used,used
9198858470,used,used
1007084161,used,used
3575528855,used,used
2005767178,used,used
3740918682,used,used
1075939434,new,used
3076498308,new,new
6998262880,new,new
1791466618,used,used
9734132859,used,used
3720226214,new,new
7535614545,used,used
8918336477,used,used
9761605107,used,used
6790078571,used,used
6054551852,new,new
2015548469,new,new
2005767178,used,used
6098581817,new,new
8862554697,new,used
4982850885,used,used
1205065612,used,used
6836632079,new,new
5003293763,used,used
7702721019,used,used
7507511765,used,used
4521734540,new,new
8815271490,new,new
3777807578,new,new
1809776792,new,new
4873212844,new,new
6408376282,used,used
9992148103,used,used
5927035883,used,used
9783657696,new,new
4121994716,new,used
4705343247,new,new
9455495052,used,used
8795257316,new,new
1264012867,new,new
7415407542,used,used
3728255709,used,used
1023620844,new,new
6537535599,used,used
3447602463,new,new
4717285825,new,new
9877294430,used,used
5253786232,used,used
1567336269,new,new
2122542660,new,new
5790850589,new,new
9860775305,new,new
3817230246,used,used
9527687858,new,new
8518410488,used,new
1387735603,new,new
1979803047,used,used
2011041138,new,new
9077830765,used,used
7694743641,used,used
2692051393,new,new
4529523435,used,used
8865598875,used,used
9384269059,used,used
1929047032,used,used
6396603751,new,new
4851170061,used,used
5248662274,new,new
4631246902,used,used
4982850885,used,used
1387735603,new,new
7795816288,new,new
8970287930,new,new
1953560532,new,new
2983886656,new,new
1819744404,used,new
1797656595,used,used
5373560456,used,used
4427688903,new,new
6870136814,used,used
6884045011,new,used
7672071434,used,used
9953491040,used,used
7538763028,new,new
7167497536,new,new
3958697450,used,used
1014762491,new,new
4678260739,new,new
2302325100,used,used
6972484560,used,used
1289240997,new,new
2544897543,new,new
2616439151,used,used
4586278440,new,new
4277735273,new,new
7702721019,used,used
8742436136,new,new
1984897277,new,new
8630820897,new,new
8264440350,used,used
5568421889,new,new
3474262674,new,used
4059847534,new,new
9064842029,new,new
8295732510,new,used
2603657275,used,new
3477599473,new,new
5727024598,new,used
5537949088,new,new
8375233441,used,used
3590974353,new,new
9550886121,used,used
2015548469,new,new
1543988935,new,new
5506890183,new,new
5185652775,new,new
3846095764,used,used
4754909434,new,new
2450414673,new,new
5307367103,used,used
5119493930,used,new
3387319704,new,new
2163623427,used,new
8980863521,new,new
7637742682,used,used
3605424907,new,new
9783657696,new,new
6783086200,used,used
3272192197,new,new
5866129455,new,new
1032780416,used,used
6406335639,used,used
2871534980,used,used
8612126795,new,new
4362563636,used,used
7014260980,new,new
4527505466,used,used
9771924758,used,used
5289770683,used,used
2970419426,used,used
8918336477,used,used
7488562627,new,used
5124156959,new,new
4905651878,used,used
9118363716,used,used
6856968633,used,used
3454316918,new,new
2966427425,new,new
7470587424,used,new
4243217051,used,used
5248662274,new,new
4289235943,used,used
3406364924,new,new
9193221847,new,new
1436467102,used,used
9249731355,used,used
3331651995,new,new
3469916318,new,new
3393580777,new,new
7976654344,used,used
3597331791,used,used
7409285903,new,new
9245639396,used,used
9396907557,new,new
3135396608,used,used
4648285655,new,new
8778468518,used,used
5248662274,new,new
6332725334,new,new
8031538028,new,new
8738046965,used,used
7704929703,new,new
1175570976,used,used
8497120841,used,used
2422963344,used,used
3464106053,new,new
5065139111,new,new
4363982951,used,used
9738279289,new,new
8077100045,new,used
3037103597,new,new
6107495400,new,new
1705843463,new,used
9798628995,new,new
9232045543,used,used
1890327667,used,used
6527183422,used,used
8051702001,new,new
8156782365,new,new
1422470035,new,new
6389525087,used,used
1505065299,used,used
9775931877,new,new
3646689669,used,used
7688358050,new,new
8572805217,new,used
3107625767,used,used
8666304935,new,new
4194928162,new,new
6065955796,used,used
2015548469,new,new
8722066186,new,new
4769077787,new,new
6894202516,new,new
6909331713,new,used
8935090056,new,new
4430058205,new,new
1643767124,used,used
7139760524,new,new
8032081893,used,new
3905598489,used,used
8236495900,used,used
3230267647,new,new
2024512048,new,new
3882919491,used,used
2728781663,new,new
4031318690,new,new
6366480221,new,new
1734511967,used,used
9784589912,used,used
7317479496,new,new
7106323686,new,new
9139844410,new,new
1749388138,new,new
6972484560,used,used
3951437675,used,new
7178610715,new,new
1522739213,new,new
9465390423,new,new
2440858458,new,new
1062416313,used,used
7320320112,used,used
1830288837,used,new
7060837357,new,new
8848185142,used,used
4830880335,used,used
6804957659,new,new
6600908485,used,used
4631246902,used,used
4886958648,new,new
7381492351,used,used
4651084378,used,used
1426397713,used,used
1381850820,new,new
8976686427,new,new
2487431744,used,used
6054551852,new,new
8741847113,used,new
9003753303,used,used
8624121616,new,new
6408376282,used,used
6804056917,used,used
6211930948,new,new
4631246902,used,used
1579161983,used,used
9653203811,new,new
4439422644,new,used
6569590446,new,new
8494611175,used,used
8778468518,used,new
1200433123,new,new
4226059250,used,used
3176981568,used,used
4527505466,used,used
9954273604,new,used
8714872036,new,new
5800238019,new,new
8441356414,new,new
5749908984,used,used
4967284948,new,used
8261974741,new,new
9782667103,used,used
7863907843,used,used
6830681840,new,new
3834254800,new,new
8980863521,new,new
3334985503,new,used
5232062000,new,used
5244177879,new,new
3927790857,new,new
9904222729,used,used
6980324956,new,new
3218722819,new,new
2375169079,new,new
7908582627,new,new
6183290814,new,new
9330231355,used,new
2266082781,new,new
6869041805,new,new
6396603751,new,new
1980916321,used,used
6508347827,new,new
2206646683,used,used
2487929414,used,used
4870815437,used,used
2223667133,used,used
8456567087,new,new
3373204276,new,new
5194717061,used,used
7704929703,new,new
3571166144,new,new
6537535599,used,used
2194363918,used,new
8980863521,new,new
4065348062,used,used
6172617939,new,new
1311040755,used,used
4631246902,used,used
5248662274,new,new
6685102729,new,new
9518518903,used,used
5731280637,new,new
2035775172,new,new
7694743641,used,used
9249731355,used,used
7908846650,new,new
6275879023,used,used
3647299945,used,used
6572418720,new,new
6425594324,new,new
6745214489,used,used
6992984036,used,used
9025035906,used,used
3573895459,used,used
8966046760,used,used
5192321429,used,used
5314586664,new,new
9562889490,used,new
3612957613,used,used
7510492404,new,new
7705845844,used,used
6408376282,used,used
7938044320,used,used
7855483459,new,new
5248662274,new,new
9134222300,used,new
8598292491,new,new
5022782537,new,new
7105636779,used,used
4453197846,new,used
9841093493,new,new
7446319689,new,new
5844254553,new,new
6847208101,new,new
9030471782,used,used
5993082898,used,used
2383004441,new,used
3888239225,new,new
8146063342,new,new
4512508269,new,new
1367535204,used,used
8099292198,new,new
7131167486,new,new
5455489550,new,new
4866775613,used,used
4321314193,used,used
4967903543,new,new
3566050878,new,new
9512843696,new,new
1595828317,new,new
8744946574,used,used
2137954528,new,new
2490245686,new,new
9051689042,new,new
6777239720,used,used
9459832133,new,new
4529957099,new,new
8113313234,new,new
5349626252,new,new
4156140960,used,used
6415317477,used,used
6486620718,new,new
7199726159,new,new
4233216391,used,used
2143573387,used,used
1132096680,new,new
7987902989,used,used
1511846917,new,new
1815802000,used,used
7975999100,new,new
7167988530,new,new
3129322696,new,new
8041275459,used,used
6105697714,new,new
9782667103,used,used
8464970455,used,used
4219119871,new,new
9198383494,new,new
5874698288,new,new
9019876884,new,new
2690457102,used,used
5350946484,used,used
5931448482,used,used
9981805480,new,new
4256879933,new,new
2633592259,new,used
1978637832,new,new
2807110110,new,new
5768100068,used,new
4086929269,new,new
7128067649,new,new
8494611175,used,used
4812803514,new,new
7795816288,new,new
3699988749,used,used
8083198169,new,new
3833830003,new,new
5562282922,used,used
6766936816,used,used
3760830379,new,new
8021900626,used,used
2015548469,new,new
6981959127,used,used
6750465165,new,new
8201542831,new,new
7694743641,used,used
9835221422,used,used
6545213819,used,used
9289454801,new,new
4893344395,used,used
1289240997,used,used
5081828822,new,new
4545507796,used,used
2077543753,new,new
1365962920,used,used
4721462641,used,used
6846806944,new,new
6884045011,used,used
1948917615,used,used
7953959455,new,new
1757457469,used,used
4158429415,used,used
9139189534,new,new
6872718036,used,new
1783771684,used,used
9190137309,new,new
2657042570,used,used
4931068096,new,used
4880147924,new,new
2699839444,used,used
3288720008,new,new
7034183024,used,used
7694743641,used,used
5528849796,used,used
1348516355,new,new
4763852590,new,new
2349464892,used,used
2479242883,new,new
3612326557,used,used
9187929602,new,new
5022782537,new,new
8980863521,new,new
1809776792,new,new
2088607945,new,used
2518473672,used,used
7719694362,used,used
3096973982,new,new
6972484560,used,used
2518802332,new,new
5972091453,used,used
6360490303,used,used
3197275917,new,new
9659013523,used,used
5654028212,new,used
5947732142,used,used
6453489285,used,used
9236449356,used,used
1680948290,used,used
7190031766,new,new
7200504359,new,new
3633928301,new,new
9297079244,used,new
8134185839,used,new
2902094672,new,used
7740664679,used,used
7930849700,new,used
8099419618,used,new
6297379399,used,new
7394214410,used,used
7936020586,new,new
8410343195,new,new
3769279564,new,new
6840646922,used,used
6243101416,used,used
6972484560,used,used
3968842802,used,used
9814411085,new,used
9206166898,used,used
4631246902,used,used
6544379154,new,new
7823473192,used,used
1643055343,used,used
2020382267,new,new
3014808645,new,new
9897116424,new,new
4546097352,used,used
2248780868,used,used
8295732510,new,new
5939195143,used,used
1581514548,new,new
1414856282,used,used
9797794289,new,new
8516415845,used,used
8464798325,used,used
3207237940,new,new
6819421264,new,used
9053024007,new,new
7704917580,used,used
2578315586,new,new
4144054122,used,used
3076498308,new,new
7695394034,new,new
2325468404,new,new
7379447422,used,used
5317164526,new,new
1488048233,used,used
2437396141,used,used
8125958464,used,used
8330259988,used,used
2611791865,new,new
5388437252,new,new
6891756338,used,used
3846095764,used,used
2104598100,used,used
5844254553,used,used
4901342851,used,new
2834897612,new,new
6545213819,used,used
6563113379,used,used
2124561434,used,used
2315137921,new,new
9910994424,new,used
1444482006,new,new
7948478233,used,used
9759742076,new,new
5066409084,used,new
5740068885,used,new
5844254553,new,used
5988033598,used,used
1646076694,new,new
7036836308,used,used
7128800882,used,new
9489994408,new,new
1492715084,used,new
7172693284,new,new
6983789869,new,new
4321626184,new,new
3956660258,used,used
7224468960,used,used
1694565743,new,new
6440487049,used,used
9057259522,new,new
1006477159,used,used
1519398784,used,used
5486636776,new,new
2373910598,new,new
3607602941,used,used
3135396608,used,used
2175761989,new,new
5517478177,new,new
6537535599,used,used
6266302630,used,used
4702857001,new,new
1025729432,used,used
8689508838,new,new
3353541042,used,new
9299901755,new,new
5486154100,new,new
1381467931,new,new
4977993925,used,used
6434867569,used,used
7706856017,new,new
8326621157,used,used
4248718919,used,new
7884138892,new,new
6915009495,new,new
3082588810,new,new
1356981987,new,new
5458449814,new,new
5123109077,new,used
9967031845,used,used
2015548469,new,new
4246000110,new,new
7154918959,used,used
7963650302,new,new
9216476099,used,used
4911781967,new,new
1524256702,new,new
2691433201,new,new
1205321925,used,new
2875024752,new,new
6795346752,used,used
8086145104,new,new
5596026838,used,used
7484271675,new,new
4801508276,new,new
1999778441,new,new
3218479547,new,new
8572805217,used,used
1331807471,used,used
2554902818,new,new
6803684196,new,new
2874645086,used,used
3075957953,used,used
5195971384,used,used
5817322063,new,used
5451491513,used,used
6538753635,used,used
6140551901,new,new
6478628583,used,used
3766965768,used,used
3557777696,used,used
4886958648,new,new
9620343518,used,used
4034537407,new,new
1046652595,new,new
4631246902,used,used
7941002086,new,new
2683541257,new,new
2521107371,used,used
6327284974,new,new
8741350060,new,new
1912912958,used,used
4014611326,used,used
9450779347,new,new
7128800882,new,new
5715571034,new,new
9588805836,new,new
